1995,https://www.atptour.com//en/scores/1995/451/MS011/match-stats?isLive=False,l014,d228,Henri Leconte,Filip Dewulf,5,1,42,2520,60,20,25,24,35,5,1,49,34,70,24,34,16,36
1995,https://www.atptour.com//en/scores/1995/451/MS010/match-stats?isLive=False,s015,b305,Javier Sanchez,Karsten Braasch,1,2,71,6674,94,47,67,15,27,7,2,45,40,88,32,40,21,48
1995,https://www.atptour.com//en/scores/1995/451/MS012/match-stats?isLive=False,z045,m338,Markus Zoecke,Shuzo Matsuoka,2,2,65,2990,46,22,30,9,16,3,5,45,23,51,13,23,12,28
1995,https://www.atptour.com//en/scores/1995/451/MS016/match-stats?isLive=False,e004,a006,Stefan Edberg,Ronald Agenor,1,6,52,3588,69,26,36,18,33,4,1,74,49,66,30,49,7,17
1995,https://www.atptour.com//en/scores/1995/451/MS031/match-stats?isLive=False,s351,d015,Michael Stich,Olivier Delaitre,6,3,49,3430,70,23,34,19,36,0,2,65,40,62,19,40,12,22
1995,https://www.atptour.com//en/scores/1995/451/MS027/match-stats?isLive=False,l206,k237,Magnus Larsson,Karol Kucera,2,2,47,2820,60,23,28,17,32,1,3,59,41,70,24,41,11,29
1995,https://www.atptour.com//en/scores/1995/451/MS020/match-stats?isLive=False,s015,e106,Javier Sanchez,Jacco Eltingh,2,3,64,4608,72,32,46,16,26,2,6,59,51,86,34,51,16,35
1995,https://www.atptour.com//en/scores/1995/451/MS023/match-stats?isLive=False,l014,v037,Henri Leconte,Alexander Volkov,5,9,47,6063,129,40,60,32,69,5,9,56,67,119,41,67,26,52
1995,https://www.atptour.com//en/scores/1995/451/MS024/match-stats?isLive=False,z045,k190,Markus Zoecke,Bernd Karbacher,9,7,58,5278,91,41,53,22,38,6,3,44,40,90,31,40,28,50
1995,https://www.atptour.com//en/scores/1995/451/MS019/match-stats?isLive=False,a203,h223,Karim Alami,Paul Haarhuis,5,6,47,4888,104,42,49,25,55,7,5,53,59,112,44,59,26,53
1995,https://www.atptour.com//en/scores/1995/451/MS028/match-stats?isLive=False,f035,m048,Guy Forget,Patrick McEnroe,14,2,54,3402,63,29,34,15,29,1,2,59,33,56,19,33,12,23
1995,https://www.atptour.com//en/scores/1995/451/MS026/match-stats?isLive=False,b446,m093,Jonas Bjorkman,Alexander Mronz,3,4,52,2600,50,24,26,14,24,2,4,56,44,79,27,44,16,35
1995,https://www.atptour.com//en/scores/1995/451/MS021/match-stats?isLive=False,b305,n112,Karsten Braasch,Sandor Noszaly,13,2,54,3996,74,32,40,17,34,2,6,64,54,85,32,54,17,31
1995,https://www.atptour.com//en/scores/1995/451/MS022/match-stats?isLive=False,d228,k030,Filip Dewulf,Patrik Kuhnen,5,3,58,4408,76,37,44,17,32,9,8,62,58,94,39,58,13,36
1995,https://www.atptour.com//en/scores/1995/451/MS018/match-stats?isLive=False,e121,j084,Younes El Aynaoui,Lars Jonsson,10,2,60,5460,91,38,55,20,36,1,2,73,74,101,49,74,16,27
1995,https://www.atptour.com//en/scores/1995/451/MS030/match-stats?isLive=False,g297,s315,Oliver Gross,Gilbert Schaller,7,4,51,4386,86,37,44,23,42,1,2,66,73,111,41,73,20,38
1995,https://www.atptour.com//en/scores/1995/451/MS025/match-stats?isLive=False,m338,a176,Shuzo Matsuoka,Jan Apell,9,3,70,4480,64,32,45,9,19,0,2,60,50,84,26,50,20,34
1995,https://www.atptour.com//en/scores/1995/451/MS029/match-stats?isLive=False,s381,o009,Jan Siemerink,Andrei Olhovskiy,1,0,68,3196,47,25,32,10,15,0,2,56,31,55,13,31,13,24
1995,https://www.atptour.com//en/scores/1995/451/MS017/match-stats?isLive=False,v166,t136,Adrian Voinea,Jeff Tarango,7,4,63,7056,112,48,71,19,41,2,2,79,100,126,59,100,9,26
1995,https://www.atptour.com//en/scores/1995/7308/MS001/match-stats?isLive=False,c243,b053,Jim Courier,Arnaud Boetsch,4,0,60,4380,73,29,44,18,29,1,2,54,43,79,26,43,16,36
1995,https://www.atptour.com//en/scores/1995/7308/MS002/match-stats?isLive=False,c243,w035,Jim Courier,Mark Woodforde,2,3,66,5016,76,35,50,14,26,4,3,54,31,57,21,31,11,26
1995,https://www.atptour.com//en/scores/1995/7308/MS003/match-stats?isLive=False,b053,k214,Arnaud Boetsch,Richard Krajicek,2,2,64,3904,61,30,39,14,22,5,4,58,38,65,28,38,11,27
1995,https://www.atptour.com//en/scores/1995/7308/MS004/match-stats?isLive=False,w035,k267,Mark Woodforde,Yevgeny Kafelnikov,6,4,45,3015,67,23,30,20,37,1,5,62,56,91,33,56,14,35
1995,https://www.atptour.com//en/scores/1995/7308/MS005/match-stats?isLive=False,c243,e113,Jim Courier,Thomas Enqvist,2,1,68,3808,56,28,38,9,18,3,3,63,36,57,23,36,7,21
1995,https://www.atptour.com//en/scores/1995/7308/MS006/match-stats?isLive=False,k214,r255,Richard Krajicek,Patrick Rafter,10,5,49,3920,80,35,39,21,41,9,0,61,42,69,31,42,17,27
1995,https://www.atptour.com//en/scores/1995/7308/MS007/match-stats?isLive=False,b053,d249,Arnaud Boetsch,Hendrik Dreekmann,1,3,60,3000,50,26,30,9,20,2,2,43,26,60,14,26,16,34
1995,https://www.atptour.com//en/scores/1995/7308/MS008/match-stats?isLive=False,k267,h191,Yevgeny Kafelnikov,Henrik Holm,3,0,66,3828,58,33,38,9,20,11,12,56,42,75,35,42,6,33
1995,https://www.atptour.com//en/scores/1995/7308/MS010/match-stats?isLive=False,c243,v141,Jim Courier,Daniel Vacek,1,3,69,4485,65,30,45,12,20,4,6,58,32,55,21,32,11,23
1995,https://www.atptour.com//en/scores/1995/7308/MS013/match-stats?isLive=False,k214,f164,Richard Krajicek,Richard Fromberg,6,4,49,3185,65,29,32,20,33,4,5,65,49,75,38,49,11,26
1995,https://www.atptour.com//en/scores/1995/7308/MS012/match-stats?isLive=False,r255,m408,Patrick Rafter,Jamie Morgan,5,5,63,4284,68,35,43,15,25,4,4,58,44,76,33,44,14,32
1995,https://www.atptour.com//en/scores/1995/7308/MS011/match-stats?isLive=False,e113,s331,Thomas Enqvist,Jason Stoltenberg,3,1,62,3410,55,25,34,10,21,2,1,53,34,64,22,34,10,30
1995,https://www.atptour.com//en/scores/1995/7308/MS014/match-stats?isLive=False,b053,f192,Arnaud Boetsch,Renzo Furlan,5,5,53,3869,73,30,39,12,34,2,4,55,37,67,20,37,14,30
1995,https://www.atptour.com//en/scores/1995/7308/MS009/match-stats?isLive=False,w035,b021,Mark Woodforde,Jeremy Bates,4,1,52,3796,73,28,38,21,35,4,10,51,39,77,33,39,12,38
1995,https://www.atptour.com//en/scores/1995/7308/MS015/match-stats?isLive=False,d249,s080,Hendrik Dreekmann,Carl-Uwe Steeb,7,3,43,3440,80,26,34,21,46,3,4,62,52,84,27,52,17,32
1995,https://www.atptour.com//en/scores/1995/7308/MS016/match-stats?isLive=False,k267,o098,Yevgeny Kafelnikov,Marcos Ondruska,5,1,39,2223,57,17,22,23,35,5,4,64,48,75,31,48,11,27
1995,https://www.atptour.com//en/scores/1995/7308/MS031/match-stats?isLive=False,d249,f196,Hendrik Dreekmann,Wayne Ferreira,4,2,56,3920,70,27,39,18,31,4,6,48,36,75,24,36,18,39
1995,https://www.atptour.com//en/scores/1995/7308/MS020/match-stats?isLive=False,c243,h025,Jim Courier,Jakob Hlasek,2,2,55,3575,65,26,36,16,29,4,6,59,42,71,25,42,11,29
1995,https://www.atptour.com//en/scores/1995/7308/MS027/match-stats?isLive=False,k214,s424,Richard Krajicek,Fabrice Santoro,6,1,54,2592,48,23,26,14,22,1,4,49,31,63,18,31,19,32
1995,https://www.atptour.com//en/scores/1995/7308/MS024/match-stats?isLive=False,r255,w136,Patrick Rafter,Todd Woodbridge,5,1,61,4331,71,28,43,20,28,0,0,48,30,62,15,30,19,32
1995,https://www.atptour.com//en/scores/1995/7308/MS023/match-stats?isLive=False,s331,k181,Jason Stoltenberg,Nicklas Kulti,6,8,46,3082,67,27,31,20,36,3,4,55,40,73,27,40,16,33
1995,https://www.atptour.com//en/scores/1995/7308/MS028/match-stats?isLive=False,f192,p045,Renzo Furlan,Gianluca Pozzi,4,0,50,2600,52,20,26,17,26,2,1,51,30,59,19,30,13,29
1995,https://www.atptour.com//en/scores/1995/7308/MS019/match-stats?isLive=False,w035,g252,Mark Woodforde,Marc-Kevin Goellner,9,2,57,3021,53,26,30,12,23,4,8,42,28,66,21,28,17,38
1995,https://www.atptour.com//en/scores/1995/7308/MS018/match-stats?isLive=False,b021,r273,Jeremy Bates,Joern Renzenbrink,1,4,51,4284,84,30,43,23,41,9,9,56,48,86,34,48,19,38
1995,https://www.atptour.com//en/scores/1995/7308/MS029/match-stats?isLive=False,b053,s380,Arnaud Boetsch,Bryan Shelton,1,6,57,7239,127,54,73,26,54,6,8,63,74,118,52,74,22,44
1995,https://www.atptour.com//en/scores/1995/7308/MS026/match-stats?isLive=False,f164,s403,Richard Fromberg,Jonathan Stark,12,3,63,3087,49,26,31,12,18,1,2,66,38,58,25,38,9,20
1995,https://www.atptour.com//en/scores/1995/7308/MS017/match-stats?isLive=False,h191,p226,Henrik Holm,Cedric Pioline,4,8,47,2773,59,22,28,17,31,1,5,55,30,55,19,30,9,25
1995,https://www.atptour.com//en/scores/1995/7308/MS025/match-stats?isLive=False,m408,b397,Jamie Morgan,Byron Black,12,0,54,4428,82,33,44,23,38,2,4,57,37,65,27,37,15,28
1995,https://www.atptour.com//en/scores/1995/7308/MS021/match-stats?isLive=False,v141,o099,Daniel Vacek,Alex O'Brien,9,9,66,6204,94,46,62,16,32,2,3,61,76,124,52,76,26,48
1995,https://www.atptour.com//en/scores/1995/301/MS001/match-stats?isLive=False,e113,a199,Thomas Enqvist,Chuck Adams,1,4,58,2320,40,20,23,9,17,1,1,75,40,53,19,40,5,13
1995,https://www.atptour.com//en/scores/1995/301/MS003/match-stats?isLive=False,e113,v037,Thomas Enqvist,Alexander Volkov,8,4,52,3484,67,28,35,17,32,5,7,44,35,79,25,35,18,44
1995,https://www.atptour.com//en/scores/1995/301/MS002/match-stats?isLive=False,a199,s544,Chuck Adams,Vincent Spadea,3,4,70,8960,128,59,89,13,39,4,0,59,69,117,45,69,25,48
1995,https://www.atptour.com//en/scores/1995/301/MS007/match-stats?isLive=False,v037,p226,Alexander Volkov,Cedric Pioline,8,3,41,3526,86,28,35,31,51,8,5,60,53,88,36,53,17,35
1995,https://www.atptour.com//en/scores/1995/301/MS005/match-stats?isLive=False,a199,h025,Chuck Adams,Jakob Hlasek,6,3,64,6080,95,41,61,17,34,10,6,60,49,82,39,49,14,33
1995,https://www.atptour.com//en/scores/1995/301/MS006/match-stats?isLive=False,e113,s321,Thomas Enqvist,Brett Steven,4,6,47,4089,87,31,41,27,46,7,0,71,56,79,38,56,15,23
1995,https://www.atptour.com//en/scores/1995/301/MS004/match-stats?isLive=False,s544,s381,Vincent Spadea,Jan Siemerink,1,3,53,3392,64,25,34,14,30,3,6,52,35,67,18,35,15,32
1995,https://www.atptour.com//en/scores/1995/301/MS015/match-stats?isLive=False,v037,b021,Alexander Volkov,Jeremy Bates,4,0,46,2116,46,18,21,17,25,3,1,39,21,54,17,21,12,33
1995,https://www.atptour.com//en/scores/1995/301/MS010/match-stats?isLive=False,h025,s015,Jakob Hlasek,Javier Sanchez,2,0,73,3285,45,25,33,6,12,0,2,65,35,54,18,35,5,19
1995,https://www.atptour.com//en/scores/1995/301/MS011/match-stats?isLive=False,a199,g252,Chuck Adams,Marc-Kevin Goellner,6,5,60,5040,84,38,50,14,34,7,1,47,36,76,27,36,20,40
1995,https://www.atptour.com//en/scores/1995/301/MS014/match-stats?isLive=False,p226,d249,Cedric Pioline,Hendrik Dreekmann,7,4,64,3392,53,31,34,7,19,2,1,42,22,52,14,22,15,30
1995,https://www.atptour.com//en/scores/1995/301/MS013/match-stats?isLive=False,e113,r219,Thomas Enqvist,Christian Ruud,14,1,63,5418,86,40,54,14,32,11,4,54,65,121,40,65,26,56
1995,https://www.atptour.com//en/scores/1995/301/MS008/match-stats?isLive=False,s381,o099,Jan Siemerink,Alex O'Brien,8,1,70,4830,69,33,48,14,21,1,2,66,37,56,22,37,9,19
1995,https://www.atptour.com//en/scores/1995/301/MS009/match-stats?isLive=False,s544,s080,Vincent Spadea,Carl-Uwe Steeb,6,1,53,3392,64,26,34,12,30,1,1,60,36,60,18,36,10,24
1995,https://www.atptour.com//en/scores/1995/301/MS012/match-stats?isLive=False,s321,d279,Brett Steven,Steven Downs,5,2,76,5168,68,37,52,10,16,3,4,63,41,65,26,41,10,24
1995,https://www.atptour.com//en/scores/1995/301/MS016/match-stats?isLive=False,s381,f196,Jan Siemerink,Wayne Ferreira,3,4,56,4312,77,32,43,18,34,4,2,70,56,80,38,56,10,24
1995,https://www.atptour.com//en/scores/1995/301/MS031/match-stats?isLive=False,v037,g287,Alexander Volkov,James Greenhalgh,6,3,57,3591,63,25,36,15,27,4,3,61,38,62,25,38,9,24
1995,https://www.atptour.com//en/scores/1995/301/MS027/match-stats?isLive=False,r219,w124,Christian Ruud,MaliVai Washington,3,1,63,7056,112,49,71,20,41,7,5,56,60,107,39,60,26,47
1995,https://www.atptour.com//en/scores/1995/301/MS020/match-stats?isLive=False,s015,b397,Javier Sanchez,Byron Black,7,1,72,5184,72,41,52,8,20,1,2,54,43,79,25,43,19,36
1995,https://www.atptour.com//en/scores/1995/301/MS023/match-stats?isLive=False,a199,c124,Chuck Adams,Scott Clark,6,2,64,2304,36,21,23,11,13,0,1,56,36,64,15,36,17,28
1995,https://www.atptour.com//en/scores/1995/301/MS024/match-stats?isLive=False,d279,s424,Steven Downs,Fabrice Santoro,5,4,57,4674,82,32,47,13,35,2,5,73,65,89,36,65,7,24
1995,https://www.atptour.com//en/scores/1995/301/MS019/match-stats?isLive=False,s080,b446,Carl-Uwe Steeb,Jonas Bjorkman,4,2,62,5022,81,30,50,18,31,6,6,41,34,83,24,34,24,49
1995,https://www.atptour.com//en/scores/1995/301/MS028/match-stats?isLive=False,p226,s380,Cedric Pioline,Bryan Shelton,3,0,59,2596,44,17,26,15,18,0,5,54,29,54,17,29,10,25
1995,https://www.atptour.com//en/scores/1995/301/MS030/match-stats?isLive=False,b021,d265,Jeremy Bates,Brian Dunn,2,1,65,2015,31,17,20,7,11,5,1,50,20,40,16,20,11,20
1995,https://www.atptour.com//en/scores/1995/301/MS029/match-stats?isLive=False,d249,p045,Hendrik Dreekmann,Gianluca Pozzi,2,0,53,3074,58,25,31,17,27,3,2,55,53,96,35,53,19,43
1995,https://www.atptour.com//en/scores/1995/301/MS026/match-stats?isLive=False,e113,s403,Thomas Enqvist,Jonathan Stark,11,6,47,3290,70,28,33,22,37,15,3,62,39,63,31,39,10,24
1995,https://www.atptour.com//en/scores/1995/301/MS022/match-stats?isLive=False,g252,a176,Marc-Kevin Goellner,Jan Apell,14,3,65,5915,91,49,59,16,32,5,1,56,52,93,36,52,24,41
1995,https://www.atptour.com//en/scores/1995/301/MS021/match-stats?isLive=False,h025,m035,Jakob Hlasek,Luiz Mattar,4,1,62,3286,53,25,33,11,20,0,1,44,20,45,10,20,12,25
1995,https://www.atptour.com//en/scores/1995/301/MS017/match-stats?isLive=False,o099,s626,Alex O'Brien,James Sekulov,4,2,62,5022,81,35,50,19,31,1,1,62,44,71,28,44,17,27
1995,https://www.atptour.com//en/scores/1995/301/MS018/match-stats?isLive=False,s544,h191,Vincent Spadea,Henrik Holm,0,1,60,4080,68,31,41,16,27,4,8,55,41,74,28,41,15,33
1995,https://www.atptour.com//en/scores/1995/301/MS025/match-stats?isLive=False,s321,e143,Brett Steven,Ben Ellwood,1,2,66,5412,82,42,54,18,28,6,5,55,53,96,38,53,22,43
1995,https://www.atptour.com//en/scores/1995/494/MS001/match-stats?isLive=False,h223,v151,Paul Haarhuis,Radomir Vasek,5,0,55,3575,65,24,36,16,29,3,5,65,57,88,31,57,16,31
1995,https://www.atptour.com//en/scores/1995/494/MS003/match-stats?isLive=False,h223,c328,Paul Haarhuis,Kenneth Carlsen,2,2,61,4697,77,33,47,21,30,10,6,62,61,99,43,61,16,38
1995,https://www.atptour.com//en/scores/1995/494/MS002/match-stats?isLive=False,v151,a006,Radomir Vasek,Ronald Agenor,4,8,64,5312,83,36,53,12,30,10,1,56,49,88,32,49,17,39
1995,https://www.atptour.com//en/scores/1995/494/MS007/match-stats?isLive=False,h223,r237,Paul Haarhuis,Greg Rusedski,9,2,60,5460,91,38,55,21,36,6,9,53,47,89,35,47,16,42
1995,https://www.atptour.com//en/scores/1995/494/MS006/match-stats?isLive=False,c328,s315,Kenneth Carlsen,Gilbert Schaller,8,2,49,3724,76,32,37,22,39,0,2,73,55,75,36,55,11,20
1995,https://www.atptour.com//en/scores/1995/494/MS004/match-stats?isLive=False,a006,r186,Ronald Agenor,Guillaume Raoux,5,3,71,3976,56,30,40,11,16,3,1,57,33,58,22,33,14,25
1995,https://www.atptour.com//en/scores/1995/494/MS005/match-stats?isLive=False,v151,p222,Radomir Vasek,Mark Petchey,2,6,77,8547,111,54,85,14,26,5,2,67,56,83,35,56,13,27
1995,https://www.atptour.com//en/scores/1995/494/MS015/match-stats?isLive=False,h223,s367,Paul Haarhuis,Martin Sinner,4,1,60,4080,68,28,41,19,27,6,4,57,37,65,23,37,18,28
1995,https://www.atptour.com//en/scores/1995/494/MS013/match-stats?isLive=False,s315,p218,Gilbert Schaller,Nicolas Pereira,2,0,69,6486,94,41,65,21,29,13,4,60,58,96,43,58,16,38
1995,https://www.atptour.com//en/scores/1995/494/MS010/match-stats?isLive=False,p222,z045,Mark Petchey,Markus Zoecke,2,1,68,4284,63,31,43,14,20,2,3,62,34,55,23,34,10,21
1995,https://www.atptour.com//en/scores/1995/494/MS008/match-stats?isLive=False,a006,p235,Ronald Agenor,Stefano Pescosolido,6,2,58,2900,50,21,29,12,21,2,1,44,31,70,15,31,18,39
1995,https://www.atptour.com//en/scores/1995/494/MS009/match-stats?isLive=False,r186,d190,Guillaume Raoux,Xavier Daufresne,5,2,58,3306,57,27,33,13,24,2,0,68,40,59,23,40,9,19
1995,https://www.atptour.com//en/scores/1995/494/MS014/match-stats?isLive=False,r237,g108,Greg Rusedski,Rodolphe Gilbert,15,6,53,4505,85,37,45,25,40,2,0,64,66,103,44,66,21,37
1995,https://www.atptour.com//en/scores/1995/494/MS011/match-stats?isLive=False,v151,s523,Radomir Vasek,Gerard Solves,1,5,49,2989,61,26,30,15,31,0,0,60,35,58,17,35,15,23
1995,https://www.atptour.com//en/scores/1995/494/MS031/match-stats?isLive=False,h223,e121,Paul Haarhuis,Younes El Aynaoui,4,3,61,3416,56,30,34,11,22,3,2,65,30,46,22,30,4,16
1995,https://www.atptour.com//en/scores/1995/494/MS027/match-stats?isLive=False,s315,m338,Gilbert Schaller,Shuzo Matsuoka,0,0,67,6231,93,45,62,19,31,8,2,64,56,88,45,56,14,32
1995,https://www.atptour.com//en/scores/1995/494/MS024/match-stats?isLive=False,g235,r203,Sander Groen,David Rikl,4,8,51,3213,63,25,32,11,31,0,10,53,49,92,28,49,16,43
1995,https://www.atptour.com//en/scores/1995/494/MS023/match-stats?isLive=False,v151,a203,Radomir Vasek,Karim Alami,4,2,64,3008,47,25,30,12,17,4,2,42,33,79,22,33,19,46
1995,https://www.atptour.com//en/scores/1995/494/MS028/match-stats?isLive=False,g108,f031,Rodolphe Gilbert,Jean-Philippe Fleurian,3,2,44,4972,113,35,50,30,63,2,3,52,63,121,40,63,31,58
1995,https://www.atptour.com//en/scores/1995/494/MS019/match-stats?isLive=False,d190,o009,Xavier Daufresne,Andrei Olhovskiy,2,3,71,4899,69,32,49,12,20,3,3,46,31,68,20,31,15,37
1995,https://www.atptour.com//en/scores/1995/494/MS016/match-stats?isLive=False,a006,d228,Ronald Agenor,Filip Dewulf,12,3,68,3876,57,27,39,12,18,1,7,39,22,56,14,22,15,34
1995,https://www.atptour.com//en/scores/1995/494/MS025/match-stats?isLive=False,c328,a177,Kenneth Carlsen,David Adams,1,2,48,2208,46,19,22,12,24,1,4,45,25,55,14,25,11,30
1995,https://www.atptour.com//en/scores/1995/494/MS026/match-stats?isLive=False,p218,s492,Nicolas Pereira,Donny Susetyo,3,2,58,2784,48,21,28,11,20,1,5,63,30,48,16,30,6,18
1995,https://www.atptour.com//en/scores/1995/494/MS017/match-stats?isLive=False,p235,j084,Stefano Pescosolido,Lars Jonsson,8,4,48,2784,58,19,28,16,30,0,2,49,33,67,18,33,12,34
1995,https://www.atptour.com//en/scores/1995/494/MS021/match-stats?isLive=False,p222,a226,Mark Petchey,Hicham Arazi,2,4,51,2295,45,21,23,12,22,0,3,52,34,65,18,34,16,31
1995,https://www.atptour.com//en/scores/1995/494/MS018/match-stats?isLive=False,r186,p269,Guillaume Raoux,Leander Paes,3,4,34,2006,59,17,20,24,39,0,3,60,31,52,19,31,7,21
1995,https://www.atptour.com//en/scores/1995/494/MS029/match-stats?isLive=False,r237,s537,Greg Rusedski,Suwandi Suwandi,8,1,44,2508,57,24,25,19,32,1,1,56,38,68,28,38,11,30
1995,https://www.atptour.com//en/scores/1995/494/MS030/match-stats?isLive=False,s367,w153,Martin Sinner,Bonit Wiryawan,4,1,59,2714,46,20,27,8,19,2,1,66,41,62,20,41,7,21
1995,https://www.atptour.com//en/scores/1995/494/MS022/match-stats?isLive=False,s523,m093,Gerard Solves,Alexander Mronz,5,0,70,2100,30,16,21,9,9,3,6,45,25,55,18,25,12,30
1995,https://www.atptour.com//en/scores/1995/338/MS001/match-stats?isLive=False,m048,f164,Patrick McEnroe,Richard Fromberg,0,1,70,4620,66,34,46,12,20,8,2,53,39,74,27,39,14,35
1995,https://www.atptour.com//en/scores/1995/338/MS003/match-stats?isLive=False,m048,g254,Patrick McEnroe,Andrea Gaudenzi,4,1,55,4290,78,29,43,16,35,2,2,65,30,46,17,30,5,16
1995,https://www.atptour.com//en/scores/1995/338/MS002/match-stats?isLive=False,f164,f192,Richard Fromberg,Renzo Furlan,3,3,59,3599,61,22,36,14,25,2,2,50,31,62,21,31,13,31
1995,https://www.atptour.com//en/scores/1995/338/MS007/match-stats?isLive=False,g254,t195,Andrea Gaudenzi,Michael Tebbutt,1,3,72,4608,64,34,46,10,18,9,1,68,36,53,28,36,9,17
1995,https://www.atptour.com//en/scores/1995/338/MS004/match-stats?isLive=False,f164,w035,Richard Fromberg,Mark Woodforde,8,2,55,4235,77,30,42,26,35,2,3,54,34,63,29,34,15,29
1995,https://www.atptour.com//en/scores/1995/338/MS005/match-stats?isLive=False,f192,m408,Renzo Furlan,Jamie Morgan,7,2,51,3774,74,32,38,16,36,4,5,60,45,75,32,45,14,30
1995,https://www.atptour.com//en/scores/1995/338/MS015/match-stats?isLive=False,t195,m475,Michael Tebbutt,Andrei Medvedev,12,6,54,5616,104,44,56,22,48,5,6,55,45,82,33,45,17,37
1995,https://www.atptour.com//en/scores/1995/338/MS013/match-stats?isLive=False,k214,d015,Richard Krajicek,Olivier Delaitre,8,2,54,3834,71,27,38,21,33,1,1,69,45,65,29,45,11,20
1995,https://www.atptour.com//en/scores/1995/338/MS014/match-stats?isLive=False,g254,r280,Andrea Gaudenzi,Lionel Roux,2,2,63,3024,48,23,30,12,18,3,5,51,39,77,22,39,19,38
1995,https://www.atptour.com//en/scores/1995/338/MS009/match-stats?isLive=False,w035,n025,Mark Woodforde,Karel Novacek,1,0,59,3304,56,24,33,15,23,4,4,61,41,67,27,41,11,26
1995,https://www.atptour.com//en/scores/1995/338/MS008/match-stats?isLive=False,f164,k023,Richard Fromberg,Aaron Krickstein,11,1,58,3016,52,23,30,11,22,1,2,62,39,63,23,39,10,24
1995,https://www.atptour.com//en/scores/1995/338/MS011/match-stats?isLive=False,f192,y017,Renzo Furlan,Jaime Yzaga,6,3,63,7182,114,49,72,23,42,2,3,59,71,121,43,71,30,50
1995,https://www.atptour.com//en/scores/1995/338/MS012/match-stats?isLive=False,m048,b053,Patrick McEnroe,Arnaud Boetsch,2,4,74,6882,93,49,69,13,24,5,5,61,59,97,47,59,14,38
1995,https://www.atptour.com//en/scores/1995/338/MS010/match-stats?isLive=False,m408,w136,Jamie Morgan,Todd Woodbridge,6,8,45,4680,104,33,47,29,57,5,9,55,64,116,43,64,22,52
1995,https://www.atptour.com//en/scores/1995/338/MS016/match-stats?isLive=False,f164,r214,Richard Fromberg,Marc Rosset,8,5,54,3726,69,28,37,18,32,3,3,49,29,59,24,29,15,30
1995,https://www.atptour.com//en/scores/1995/338/MS031/match-stats?isLive=False,m475,r016,Andrei Medvedev,Richey Reneberg,5,1,64,3008,47,26,30,12,17,4,3,45,30,67,20,30,19,37
1995,https://www.atptour.com//en/scores/1995/338/MS020/match-stats?isLive=False,m408,m099,Jamie Morgan,Thomas Muster,10,2,52,2392,46,19,24,14,22,2,4,57,31,54,19,31,10,23
1995,https://www.atptour.com//en/scores/1995/338/MS027/match-stats?isLive=False,k214,s055,Richard Krajicek,Horst Skoff,6,1,64,2816,44,23,28,10,16,1,3,50,29,58,18,29,10,29
1995,https://www.atptour.com//en/scores/1995/338/MS023/match-stats?isLive=False,f192,k148,Renzo Furlan,Petr Korda,2,0,41,2583,63,17,26,25,37,4,13,55,46,84,33,46,14,38
1995,https://www.atptour.com//en/scores/1995/338/MS024/match-stats?isLive=False,b053,e106,Arnaud Boetsch,Jacco Eltingh,12,5,57,5529,97,45,55,22,42,8,12,53,57,108,38,57,26,51
